Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,genres_list,genre_embedding,genre_dim_0,genre_dim_1,genre_dim_2,genre_dim_3,genre_dim_4,genre_dim_5,genre_dim_6,genre_dim_7,genre_dim_8,genre_dim_9,genre_dim_10,genre_dim_11,genre_dim_12,genre_dim_13,genre_dim_14,genre_dim_15,similarity_score,fit_probability,fit_score,ridge_fitness_score,fitness_score_normalized,is_playlist_song,fit_probability_glm,fitness_score_glm
0qmCWYu7hOvriyuqXfPw7I,The Universal,Other,Other,Other,-0.12755879236454118,-0.1080170114091542,,2024-03-18T22:29:53Z,"britpop,madchester,alternative rock",Parlophone UK,0.317,0.571,9.0,-7.669,1.0,0.0284,0.158,2.95e-06,0.0848,0.234,163.035,3.0,"['britpop', 'madchester', 'alternative rock']","[ 0.24619544 -0.55052423  0.29862379  1.51618564  0.09619832  0.42164213
 -1.31973304 -0.27945905  0.07757965  0.79607368 -1.03374237  0.83850662
 -0.09298559 -0.6413994   1.18491865  1.41233619]",0.24619544,-0.55052423,0.29862379,1.51618564,0.09619832,0.42164213,-1.31973304,-0.27945905,0.07757965,0.79607368,-1.03374237,0.83850662,-0.09298559,-0.6413994,1.18491865,1.41233619,0.7495774128602646,0.6258055,0,0.426681856799017,82.54343950895353,0,0.02410964612495467,2.410964612495467
6TlQ5fbojNRuG0hPQMbxeW,Live Forever - Remastered,Other,Other,Other,0.2786786882366044,0.903022215380531,,2024-03-18T22:29:53Z,"britpop,madchester,rock",Other,0.286,0.822,9.0,-3.366,0.0,0.0381,2.31e-05,1.31e-05,0.353,0.19,90.96,4.0,"['britpop', 'madchester', 'rock']","[ 0.05294814 -0.28837629  0.04808039  1.63536469  0.66764804  0.58462573
 -1.37685583 -0.31753336 -0.1748492   0.74600452 -0.66326934  0.28256967
  0.11874541 -1.07549785  0.7565839   1.31795971]",0.05294814,-0.28837629,0.04808039,1.63536469,0.66764804,0.58462573,-1.37685583,-0.31753336,-0.1748492,0.74600452,-0.66326934,0.28256967,0.11874541,-1.07549785,0.7565839,1.31795971,0.7849488054144825,0.70468646,0,0.1261756662697118,34.61126647215592,0,0.014437843505582122,1.4437843505582122
3uvTySdxejOSPEACJsajdW,Good Enough,Other,Other,Other,-0.11437547128992401,0.00432068045636636,,2024-03-18T22:29:53Z,"britpop,madchester",Other,0.578,0.967,0.0,-6.02,1.0,0.0604,0.00111,0.000569,0.34,0.736,111.735,4.0,"['britpop', 'madchester']","[ 0.67417076 -0.61966077  0.32194113  1.49416989  0.60235983  0.20325489
 -1.37528852 -0.414507    0.23817419  0.86127496 -0.63375613  0.65309089
  0.28509311 -0.74548087  1.15503867  1.45146358]",0.67417076,-0.61966077,0.32194113,1.49416989,0.60235983,0.20325489,-1.37528852,-0.414507,0.23817419,0.86127496,-0.63375613,0.65309089,0.28509311,-0.74548087,1.15503867,1.45146358,0.6936528336050527,0.66265166,0,0.0976241587458562,30.057164619264427,0,0.012495553126948614,1.2495553126948615
4IFC2bM8SquqQYOu9tiQ8C,Chasing Rainbows,Other,Other,Other,0.15048033920324888,0.00432068045636636,,2024-03-18T22:29:53Z,"britpop,madchester",Other,0.202,0.853,4.0,-6.326,1.0,0.0475,0.0245,9.5e-05,0.143,0.37,100.625,4.0,"['britpop', 'madchester']","[ 0.67417076 -0.61966077  0.32194113  1.49416989  0.60235983  0.20325489
 -1.37528852 -0.414507    0.23817419  0.86127496 -0.63375613  0.65309089
  0.28509311 -0.74548087  1.15503867  1.45146358]",0.67417076,-0.61966077,0.32194113,1.49416989,0.60235983,0.20325489,-1.37528852,-0.414507,0.23817419,0.86127496,-0.63375613,0.65309089,0.28509311,-0.74548087,1.15503867,1.45146358,0.7777096844269437,0.72911966,0,0.1257079631634951,34.53666559229538,0,0.013236771410624449,1.3236771410624448
6JvEXmRh3l2acBzvqavgT9,Love Spreads,Other,Other,Other,1.0615300822686977,0.34133375605292804,,2024-03-18T22:29:53Z,"madchester,britpop",Geffen,0.435,0.88,2.0,-8.451,1.0,0.0448,0.00265,0.0014,0.436,0.593,91.116,4.0,"['madchester', 'britpop']","[ 0.67417076 -0.61966077  0.32194113  1.49416989  0.60235983  0.20325489
 -1.37528852 -0.414507    0.23817419  0.86127496 -0.63375613  0.65309089
  0.28509311 -0.74548087  1.15503867  1.45146358]",0.67417076,-0.61966077,0.32194113,1.49416989,0.60235983,0.20325489,-1.37528852,-0.414507,0.23817419,0.86127496,-0.63375613,0.65309089,0.28509311,-0.74548087,1.15503867,1.45146358,0.6745452225136824,0.6967619,0,0.1236039986093915,34.201073194371894,0,0.03390202373512643,3.390202373512643
3SyPTIK2xO4UhlpmKPsnK6,Slight Return,Other,Other,Other,-0.5609299042836804,-0.051848165476393926,,2024-03-18T22:29:53Z,"britpop,madchester",Other,0.431,0.903,2.0,-6.577,1.0,0.0406,0.02,4.95e-05,0.173,0.672,102.787,4.0,"['britpop', 'madchester']","[ 0.67417076 -0.61966077  0.32194113  1.49416989  0.60235983  0.20325489
 -1.37528852 -0.414507    0.23817419  0.86127496 -0.63375613  0.65309089
  0.28509311 -0.74548087  1.15503867  1.45146358]",0.67417076,-0.61966077,0.32194113,1.49416989,0.60235983,0.20325489,-1.37528852,-0.414507,0.23817419,0.86127496,-0.63375613,0.65309089,0.28509311,-0.74548087,1.15503867,1.45146358,0.7384783275826117,0.72527367,0,0.127866655566946,34.88098734364824,0,0.011295719045615884,1.1295719045615884
0txLC5NA64M8siGn3mnET0,Do You Remember The First Time?,Other,Other,Other,0.12483622308255597,0.28516491012016776,,2024-03-18T22:29:53Z,"britpop,madchester",Other,0.404,0.902,7.0,-5.685,0.0,0.0468,0.0431,0.0,0.119,0.231,131.894,4.0,"['britpop', 'madchester']","[ 0.67417076 -0.61966077  0.32194113  1.49416989  0.60235983  0.20325489
 -1.37528852 -0.414507    0.23817419  0.86127496 -0.63375613  0.65309089
  0.28509311 -0.74548087  1.15503867  1.45146358]",0.67417076,-0.61966077,0.32194113,1.49416989,0.60235983,0.20325489,-1.37528852,-0.414507,0.23817419,0.86127496,-0.63375613,0.65309089,0.28509311,-0.74548087,1.15503867,1.45146358,0.7956397812580194,0.7454113,0,0.2033530752887896,46.921431920389466,0,0.01340818324663673,1.3408183246636731
4bQHPFjRT6O1KdMCd4cD9u,Rock 'n' Roll Star - Remastered,Other,Other,Other,0.7931172205580902,0.34133375605292804,,2024-03-18T22:29:53Z,"britpop,madchester,rock",Other,0.315,0.97,4.0,-3.245,1.0,0.068,0.000392,0.00255,0.435,0.481,138.206,4.0,"['britpop', 'madchester', 'rock']","[ 0.05294814 -0.28837629  0.04808039  1.63536469  0.66764804  0.58462573
 -1.37685583 -0.31753336 -0.1748492   0.74600452 -0.66326934  0.28256967
  0.11874541 -1.07549785  0.7565839   1.31795971]",0.05294814,-0.28837629,0.04808039,1.63536469,0.66764804,0.58462573,-1.37685583,-0.31753336,-0.1748492,0.74600452,-0.66326934,0.28256967,0.11874541,-1.07549785,0.7565839,1.31795971,0.8577568861908954,0.74433905,0,0.0427703804731423,21.307724924665365,0,0.015560186510398649,1.5560186510398648
5SRbCgZtJwjql6ITCrRmeV,Upside Down (feat. Grouplove),Other,Other,Other,-0.3951713175512259,-1.2875627759971202,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:14:12Z,indie,Other,0.51,0.748,2.0,-5.955,1.0,0.0776,0.00964,0.00163,0.161,0.327,164.982,3.0,['indie'],"[ 0.09346009 -0.26227316  0.34444657  1.30835857  0.35620928  0.41603834
 -0.81258197 -0.89270072  0.13667616  0.28956519 -1.1280384   0.39353046
 -0.11997958 -1.18251674  0.11449651  0.33815616]",0.09346009,-0.26227316,0.34444657,1.30835857,0.35620928,0.41603834,-0.81258197,-0.89270072,0.13667616,0.28956519,-1.1280384,0.39353046,-0.11997958,-1.18251674,0.11449651,0.33815616,0.7470704757801708,0.6685077,0,0.2378927270870705,52.43067139299357,0,0.01079644097519729,1.079644097519729
6exfVMCSwtivlWJyjAnwNP,Highway Star - 1997 Remix,Other,Other,1980,1.2890368549788067,-2.1300954649885244,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:17:12Z,"hard rock,classic rock,rock",Other,0.295,0.884,9.0,-7.668,0.0,0.0531,0.0272,0.00889,0.197,0.548,173.448,4.0,"['hard rock', 'classic rock', 'rock']","[-1.02780521  0.39656292 -0.56541087  1.53802649  0.5452939   0.32690027
 -0.95717399 -0.75707156 -0.28804714  0.01149891 -1.28383521  0.62066493
  0.33287352 -1.02946995  0.38863255  0.09316846]",-1.02780521,0.39656292,-0.56541087,1.53802649,0.5452939,0.32690027,-0.95717399,-0.75707156,-0.28804714,0.01149891,-1.28383521,0.62066493,0.33287352,-1.02946995,0.38863255,0.09316846,0.6595049241941767,0.6507393,0,0.1508424844596751,38.54574181745917,0,0.09443717898721697,9.443717898721697
25t6ek3M04XRdFLQ95KO0c,I Did It For Love,Other,Other,Other,-0.21841921939988743,-2.860290462114408,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:17:12Z,"album rock,arena rock",Other,0.53,0.974,1.0,-5.202,0.0,0.0719,0.0283,0.000156,0.959,0.595,154.029,4.0,"['album rock', 'arena rock']","[ 0.19727936 -0.72843213  0.04772428  1.93857801 -0.05412477  0.64617892
 -1.28730518 -0.27763395  0.18996671  0.13889888 -0.72149269  0.89307144
 -0.38231692 -0.70494586  0.09323955  0.87501328]",0.19727936,-0.72843213,0.04772428,1.93857801,-0.05412477,0.64617892,-1.28730518,-0.27763395,0.18996671,0.13889888,-0.72149269,0.89307144,-0.38231692,-0.70494586,0.09323955,0.87501328,0.4916956580640463,0.6446586,0,0.0903142921578988,28.89120597610726,0,0.010116659189584664,1.0116659189584665
18uIP7hfYUzlTLAcgnAWqK,Thinking of You,Other,Other,Other,0.6926305236655614,-2.860290462114408,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:17:12Z,"album rock,arena rock",Other,0.5,0.866,1.0,-6.592,1.0,0.0657,0.0243,0.000342,0.811,0.507,76.992,4.0,"['album rock', 'arena rock']","[ 0.19727936 -0.72843213  0.04772428  1.93857801 -0.05412477  0.64617892
 -1.28730518 -0.27763395  0.18996671  0.13889888 -0.72149269  0.89307144
 -0.38231692 -0.70494586  0.09323955  0.87501328]",0.19727936,-0.72843213,0.04772428,1.93857801,-0.05412477,0.64617892,-1.28730518,-0.27763395,0.18996671,0.13889888,-0.72149269,0.89307144,-0.38231692,-0.70494586,0.09323955,0.87501328,0.4394935475158268,0.6167511,0,0.1189455643032631,33.45803066719931,0,0.012338693963109037,1.2338693963109038
0kvH59HS2T2m4bsXJhBGNC,Lust For Life,Other,Other,Other,0.6718884687538956,-0.669705470736757,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:17:12Z,"proto-punk,glam rock",Other,0.372,0.976,9.0,-4.329,1.0,0.0483,0.00672,2.47e-06,0.158,0.714,101.285,4.0,"['proto-punk', 'glam rock']","[ 0.19452736 -0.58678136  0.46619289  1.90220779  0.62152219  1.00901556
 -0.64300346  0.03445372  0.72287937  0.37603736 -1.41275901 -0.03762707
 -0.71559132 -1.28424239  0.17116849  0.65957874]",0.19452736,-0.58678136,0.46619289,1.90220779,0.62152219,1.00901556,-0.64300346,0.03445372,0.72287937,0.37603736,-1.41275901,-0.03762707,-0.71559132,-1.28424239,0.17116849,0.65957874,0.7130347164728266,0.6717397,0,0.050961718871551,22.61428253275965,0,0.014183790803661781,1.4183790803661782
5EWPGh7jbTNO2wakv8LjUI,Free Bird,Pronounced' Leh-'Nerd 'Skin-'Nerd,Lynyrd Skynyrd,1973-01-01,3.2848315983710603,1.4647106747081338,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:17:12Z,"southern rock,classic rock,rock",Geffen*,0.249,0.834,0.0,-8.21,1.0,0.0574,0.0742,9.69e-05,0.0924,0.337,118.222,4.0,"['southern rock', 'classic rock', 'rock']","[-1.20390677 -0.04051204 -0.16752254  1.54064941  0.83887631  0.63461891
 -1.12434917 -0.89892976 -0.7765545  -0.56524845 -0.78262683  0.39949582
 -0.22130027 -1.08738945  0.39678733  0.37885474]",-1.20390677,-0.04051204,-0.16752254,1.54064941,0.83887631,0.63461891,-1.12434917,-0.89892976,-0.7765545,-0.56524845,-0.78262683,0.39949582,-0.22130027,-1.08738945,0.39678733,0.37885474,0.6060258632294696,0.606701,0,0.208441550670866,47.73306805366702,0,0.9311127578707631,93.11127578707631
6qfTTCgrI1JJIZ0Nsz4EwD,"Mama, I'm Coming Home",Memoirs of a Madman,Ozzy Osbourne,2014,0.004785744494136647,-1.624575851593682,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:17:12Z,"metal,glam metal,heavy metal,hard rock",Epic/Legacy,0.273,0.682,8.0,-5.867,1.0,0.0316,0.00958,0.0,0.0961,0.221,139.416,4.0,"['metal', 'glam metal', 'heavy metal', 'hard rock']","[ 0.46147069  0.34046459  0.53192173  1.47060934  0.49989013  0.43089996
 -0.99785607 -0.74163902  0.89768163  0.46679387 -1.05847234  0.9356868
 -0.39276713 -1.04474754  0.10792359  0.18702122]",0.46147069,0.34046459,0.53192173,1.47060934,0.49989013,0.43089996,-0.99785607,-0.74163902,0.89768163,0.46679387,-1.05847234,0.9356868,-0.39276713,-1.04474754,0.10792359,0.18702122,0.694529315256767,0.6277134,0,0.2323539347048338,51.54720754683238,0,0.884005151625667,88.40051516256669
2EhrKYeHPbP4PqqlCXR0fA,Closer To The Heart,Other,Other,Other,-0.865202288580051,-2.1862643109212847,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:17:12Z,"progressive rock,classic rock,rock,hard rock,album rock",Other,0.374,0.859,2.0,-7.494,1.0,0.0829,0.122,1.95e-06,0.615,0.529,145.094,1.0,"['progressive rock', 'classic rock', 'rock', 'hard rock', 'album rock']","[-0.54873148  0.07756708 -0.45872822  1.82709808  0.64547796  0.51827012
 -0.67154724 -0.80417685  0.02473006 -0.17227575 -0.91425075  0.66503232
  0.20088314 -0.98063813  0.03810633  0.41888532]",-0.54873148,0.07756708,-0.45872822,1.82709808,0.64547796,0.51827012,-0.67154724,-0.80417685,0.02473006,-0.17227575,-0.91425075,0.66503232,0.20088314,-0.98063813,0.03810633,0.41888532,0.5439608175536627,0.62995476,0,0.2045696182403656,47.11547633311498,0,0.009183701943098395,0.9183701943098396
6h5vR34fS7Wy6KA6xATsAJ,The Temples Of Syrinx,Other,Other,Other,-1.3168032879885427,-2.017757773123004,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:17:12Z,"progressive rock,classic rock,rock,hard rock,album rock",Other,0.404,0.96,11.0,-5.61,0.0,0.0973,0.0465,9.03e-06,0.307,0.428,133.417,4.0,"['progressive rock', 'classic rock', 'rock', 'hard rock', 'album rock']","[-0.54873148  0.07756708 -0.45872822  1.82709808  0.64547796  0.51827012
 -0.67154724 -0.80417685  0.02473006 -0.17227575 -0.91425075  0.66503232
  0.20088314 -0.98063813  0.03810633  0.41888532]",-0.54873148,0.07756708,-0.45872822,1.82709808,0.64547796,0.51827012,-0.67154724,-0.80417685,0.02473006,-0.17227575,-0.91425075,0.66503232,0.20088314,-0.98063813,0.03810633,0.41888532,0.677420110913604,0.64957875,0,0.1216075074153541,33.88262331082545,0,0.008413902384564336,0.8413902384564336
3Ff5sPtYm64Y5fVYQsriQ4,Tom Sawyer,Other,Other,Other,0.24963314188923966,-2.410939694652326,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:17:12Z,"progressive rock,classic rock,rock,hard rock,album rock",Other,0.416,0.885,9.0,-7.068,1.0,0.0465,0.00063,0.0227,0.191,0.63,174.811,4.0,"['progressive rock', 'classic rock', 'rock', 'hard rock', 'album rock']","[-0.54873148  0.07756708 -0.45872822  1.82709808  0.64547796  0.51827012
 -0.67154724 -0.80417685  0.02473006 -0.17227575 -0.91425075  0.66503232
  0.20088314 -0.98063813  0.03810633  0.41888532]",-0.54873148,0.07756708,-0.45872822,1.82709808,0.64547796,0.51827012,-0.67154724,-0.80417685,0.02473006,-0.17227575,-0.91425075,0.66503232,0.20088314,-0.98063813,0.03810633,0.41888532,0.6428971890767894,0.66224635,0,0.1475566663690184,38.02163813423259,0,0.011539959110498666,1.1539959110498665
4SLGUoRBwu2ezLSYMJsBSk,Limelight - Live In Cleveland / 2011,Other,Other,Other,0.2241446467593095,-2.6917839243161272,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:17:12Z,"progressive rock,classic rock,rock,hard rock,album rock",Other,0.393,0.954,8.0,-3.417,0.0,0.0487,0.00243,1.63e-05,0.946,0.664,129.884,4.0,"['progressive rock', 'classic rock', 'rock', 'hard rock', 'album rock']","[-0.54873148  0.07756708 -0.45872822  1.82709808  0.64547796  0.51827012
 -0.67154724 -0.80417685  0.02473006 -0.17227575 -0.91425075  0.66503232
  0.20088314 -0.98063813  0.03810633  0.41888532]",-0.54873148,0.07756708,-0.45872822,1.82709808,0.64547796,0.51827012,-0.67154724,-0.80417685,0.02473006,-0.17227575,-0.91425075,0.66503232,0.20088314,-0.98063813,0.03810633,0.41888532,0.4451493980800651,0.61901623,0,0.0221466739107455,18.018145199642905,0,0.011265923358006668,1.1265923358006669
1tZdrScspGPI4cdkSChrcX,Ain't Talkin' 'Bout Love - 2004 Remaster,Other,Other,2007-05-14,-0.26850694685538906,-0.7820431626022776,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:17:12Z,"glam metal,classic rock,rock,hard rock",Rhino/Warner Records,0.501,0.957,8.0,-5.127,0.0,0.0449,0.00997,3.34e-05,0.245,0.532,139.113,4.0,"['glam metal', 'classic rock', 'rock', 'hard rock']","[-0.57316396  0.45833588 -0.1293873   1.3550221   0.6529376   0.61914723
 -1.0202095  -0.87136965  0.05137587  0.15929851 -1.13965088  0.65743299
 -0.06012203 -1.06436558 -0.02587862  0.06938809]",-0.57316396,0.45833588,-0.1293873,1.3550221,0.6529376,0.61914723,-1.0202095,-0.87136965,0.05137587,0.15929851,-1.13965088,0.65743299,-0.06012203,-1.06436558,-0.02587862,0.06938809,0.6634343692259153,0.6095933,0,0.1344509533060968,35.93121428906619,0,0.11869606190561727,11.869606190561727
42Lq6GBO5KUSNeSgJsOoke,Panama,Other,Other,Other,-0.43302056566174146,0.06048952638912664,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:17:12Z,"glam metal,classic rock,rock,hard rock",Warner Records,0.514,0.987,8.0,-5.391,1.0,0.109,0.00135,0.000193,0.0697,0.298,141.257,4.0,"['glam metal', 'classic rock', 'rock', 'hard rock']","[-0.57316396  0.45833588 -0.1293873   1.3550221   0.6529376   0.61914723
 -1.0202095  -0.87136965  0.05137587  0.15929851 -1.13965088  0.65743299
 -0.06012203 -1.06436558 -0.02587862  0.06938809]",-0.57316396,0.45833588,-0.1293873,1.3550221,0.6529376,0.61914723,-1.0202095,-0.87136965,0.05137587,0.15929851,-1.13965088,0.65743299,-0.06012203,-1.06436558,-0.02587862,0.06938809,0.628075700232727,0.60083824,0,0.1301805032436248,35.25005710232448,0,0.026008306616329694,2.6008306616329695
6JnFVmPyJvjnfBag0hhIFa,Assassin,Other,Other,Other,-0.4497720537388477,0.11665837232188693,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:17:12Z,"alternative rock,rock",Warner Records,0.351,0.961,7.0,-3.942,0.0,0.145,0.00133,0.00335,0.108,0.416,124.715,4.0,"['alternative rock', 'rock']","[-0.89962617 -0.01902923 -0.123826    1.73898572 -0.05895013  1.10289201
 -1.29430628 -0.06647462 -0.6222527   0.59056738 -1.2780053   0.37543264
 -0.53154647 -1.08438414  0.60217649  1.19251668]",-0.89962617,-0.01902923,-0.123826,1.73898572,-0.05895013,1.10289201,-1.29430628,-0.06647462,-0.6222527,0.59056738,-1.2780053,0.37543264,-0.53154647,-1.08438414,0.60217649,1.19251668,0.7751353223303479,0.7339491,0,0.042316625225935,21.235348794951754,0,0.026009479724403605,2.6009479724403604
3Sno9FE8r2uz8QP0MtnTPL,City of Delusion,Other,Other,Other,0.4076217948686104,-0.1641858573419145,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:17:12Z,"alternative rock,rock",Warner Records,0.285,0.915,2.0,-5.158,0.0,0.0741,0.00268,0.0279,0.137,0.309,119.817,4.0,"['alternative rock', 'rock']","[-0.89962617 -0.01902923 -0.123826    1.73898572 -0.05895013  1.10289201
 -1.29430628 -0.06647462 -0.6222527   0.59056738 -1.2780053   0.37543264
 -0.53154647 -1.08438414  0.60217649  1.19251668]",-0.89962617,-0.01902923,-0.123826,1.73898572,-0.05895013,1.10289201,-1.29430628,-0.06647462,-0.6222527,0.59056738,-1.2780053,0.37543264,-0.53154647,-1.08438414,0.60217649,1.19251668,0.7898843389467355,0.7368769,0,0.0991465249197559,30.29998929699969,0,0.030689771849109686,3.0689771849109686
5xquYn2sr3uEcyuKU9BmCJ,Walk All Over You,Highway to Hell,AC/DC,1979-07-27,0.6492122672427497,0.28516491012016776,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:17:12Z,"rock,hard rock,classic rock,rock and roll",Columbia,0.233,0.87,9.0,-4.653,1.0,0.0643,0.00791,0.0198,0.251,0.409,162.003,4.0,"['rock', 'hard rock', 'classic rock', 'rock and roll']","[-0.80840485  0.03835141 -0.6053887   1.14155732  0.75943796  0.38009176
 -1.11056764 -0.94274413 -0.44631319  0.04120011 -1.2300615   0.88257824
 -0.01470526 -0.9151136   0.3974354  -0.20574027]",-0.80840485,0.03835141,-0.6053887,1.14155732,0.75943796,0.38009176,-1.11056764,-0.94274413,-0.44631319,0.04120011,-1.2300615,0.88257824,-0.01470526,-0.9151136,0.3974354,-0.20574027,0.6810038585726028,0.6188302,0,0.1044812997761999,31.15091137311743,0,0.9197696138050844,91.97696138050844
7BGg9wSF98j6FzvHGkq3f0,Revolt,Other,Other,Other,-0.0654215539099797,-0.5011989329384762,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:17:12Z,"alternative rock,rock",Warner Records,0.228,0.938,7.0,-4.193,1.0,0.0818,0.00342,0.0,0.35,0.2,124.667,5.0,"['alternative rock', 'rock']","[-0.89962617 -0.01902923 -0.123826    1.73898572 -0.05895013  1.10289201
 -1.29430628 -0.06647462 -0.6222527   0.59056738 -1.2780053   0.37543264
 -0.53154647 -1.08438414  0.60217649  1.19251668]",-0.89962617,-0.01902923,-0.123826,1.73898572,-0.05895013,1.10289201,-1.29430628,-0.06647462,-0.6222527,0.59056738,-1.2780053,0.37543264,-0.53154647,-1.08438414,0.60217649,1.19251668,0.7909211326656808,0.7380863,0,0.0706501646679083,25.75468369745571,0,0.02713688649500113,2.713688649500113
2V88fmybKbf7iOOryWiyd6,School's Out,Other,Other,Other,-0.4611879649898021,-2.860290462114408,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:17:12Z,"glam rock,hard rock,glam metal,proto-punk,classic rock",Other,0.294,0.745,5.0,-9.138,1.0,0.0461,0.05,0.125,0.676,0.347,134.364,4.0,"['glam rock', 'hard rock', 'glam metal', 'proto-punk', 'classic rock']","[-0.1428208   0.05711762  0.18289553  1.46134994  0.61131406  0.62945053
 -0.79737089 -0.65859702  0.53043164  0.17476102 -1.33236516  0.60259012
 -0.29154416 -1.01808306  0.05582963  0.10915158]",-0.1428208,0.05711762,0.18289553,1.46134994,0.61131406,0.62945053,-0.79737089,-0.65859702,0.53043164,0.17476102,-1.33236516,0.60259012,-0.29154416,-1.01808306,0.05582963,0.10915158,0.5423213761583049,0.60180295,0,0.2052685865588037,47.226965119178274,0,0.009594616960402674,0.9594616960402674
1XExJX2yD9o5Si6dAlxAto,The Black Widow,Other,Other,Other,-0.37759726138008787,-0.9505497004005584,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:17:12Z,"glam rock,hard rock,glam metal,proto-punk,classic rock",Atlantic Records,0.245,0.865,9.0,-7.159,1.0,0.172,0.0112,0.0109,0.334,0.547,181.075,4.0,"['glam rock', 'hard rock', 'glam metal', 'proto-punk', 'classic rock']","[-0.1428208   0.05711762  0.18289553  1.46134994  0.61131406  0.62945053
 -0.79737089 -0.65859702  0.53043164  0.17476102 -1.33236516  0.60259012
 -0.29154416 -1.01808306  0.05582963  0.10915158]",-0.1428208,0.05711762,0.18289553,1.46134994,0.61131406,0.62945053,-0.79737089,-0.65859702,0.53043164,0.17476102,-1.33236516,0.60259012,-0.29154416,-1.01808306,0.05582963,0.10915158,0.6812887449370327,0.70636564,0,0.0574537368145743,23.64979040983495,0,0.019405039045014463,1.9405039045014463
4gXtFuhEJ20bq9c81XKCx0,Time Again,Other,Other,Other,0.3773868595204159,-0.8382120085350379,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:17:12Z,"album rock,progressive rock,arena rock",Geffen,0.239,0.923,0.0,-7.545,0.0,0.112,0.00956,0.00439,0.0579,0.332,161.314,4.0,"['album rock', 'progressive rock', 'arena rock']","[-0.089999   -0.40470151 -0.11513979  2.02720936  0.2251278   0.82302214
 -0.56494544 -0.58634423  0.24806076 -0.0767348  -0.85115432  0.89083495
 -0.28111594 -0.7493391   0.08977087  1.04966755]",-0.089999,-0.40470151,-0.11513979,2.02720936,0.2251278,0.82302214,-0.56494544,-0.58634423,0.24806076,-0.0767348,-0.85115432,0.89083495,-0.28111594,-0.7493391,0.08977087,1.04966755,0.7281657259580212,0.69147825,0,0.1084337073502014,31.781339263522284,0,0.027143722830956347,2.714372283095635
0fe0gafzse5Opqjj17umVf,Heat Of The Moment,Other,Other,Other,-0.24227369412680852,-2.2986020027868053,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:17:12Z,"album rock,progressive rock,arena rock",Geffen,0.293,0.872,1.0,-5.624,1.0,0.0528,0.178,5.24e-06,0.305,0.583,136.354,4.0,"['album rock', 'progressive rock', 'arena rock']","[-0.089999   -0.40470151 -0.11513979  2.02720936  0.2251278   0.82302214
 -0.56494544 -0.58634423  0.24806076 -0.0767348  -0.85115432  0.89083495
 -0.28111594 -0.7493391   0.08977087  1.04966755]",-0.089999,-0.40470151,-0.11513979,2.02720936,0.2251278,0.82302214,-0.56494544,-0.58634423,0.24806076,-0.0767348,-0.85115432,0.89083495,-0.28111594,-0.7493391,0.08977087,1.04966755,0.7293029994578873,0.62343514,0,0.2364124162532833,52.194554742922726,0,0.02160750030192568,2.160750030192568
7ykaGsyod4JPbWiaNNlP5B,Algorithm (Alternate Reality Version),Other,Other,Other,-0.43613298547699675,-0.8382120085350379,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:17:12Z,"alternative rock,rock",Warner Records,0.441,0.747,8.0,-9.034,1.0,0.0585,0.0139,0.0224,0.111,0.0517,84.96,4.0,"['alternative rock', 'rock']","[-0.89962617 -0.01902923 -0.123826    1.73898572 -0.05895013  1.10289201
 -1.29430628 -0.06647462 -0.6222527   0.59056738 -1.2780053   0.37543264
 -0.53154647 -1.08438414  0.60217649  1.19251668]",-0.89962617,-0.01902923,-0.123826,1.73898572,-0.05895013,1.10289201,-1.29430628,-0.06647462,-0.6222527,0.59056738,-1.2780053,0.37543264,-0.53154647,-1.08438414,0.60217649,1.19251668,0.6122299793854885,0.6432911,0,0.2636744037037125,56.54297198351047,0,0.024518847752753925,2.4518847752753925
